route_name,bstop_arrive_time,bstop_leave_time,stop_time,node_name,node_x_pos,node_y_pos
399,20200102114653,20200102114704,12,동부파출소,128.74821,35.82082
818,20200102114654,20200102114728,35,수성도서관건너,128.63852,35.87325
100,20200102114702,20200102114720,19,계양주공아파트 앞,128.75331,35.81952
818,20200102114703,20200102114728,26,금정사,128.81904,35.86862
990,20200102114705,20200102114806,63,남방(경산방향),128.78909,35.81139
압량1,20200102114708,20200102114739,33,옥산네거리(대구방향),128.72748,35.82258
남산1,20200102114710,20200102114718,8,평산동(남성초등학교),128.7753,35.81278
918,20200102114716,20200102114724,8,진량고 건너,128.80795,35.87585
990,20200102114721,20200102114746,33,자인정류장,128.82606,35.81626
818,20200102114722,20200102114732,10,안심역(5번출구),128.73537,35.87185
918,20200102114728,20200102114759,32,장산중,128.72979,35.81843
991,20200102114728,20200102114748,21,압량한라빌라트 건너,128.76331,35.84004
남천1,20200102114732,20200102114737,6,백천2동(남천방향),128.73491,35.79297
990,20200102114735,20200102114815,42,펜타힐즈더샵2차남편,128.72182,35.82604
818,20200102114740,20200102114750,11,방촌치안센터건너,128.67196,35.87889
809,20200102114743,20200102114812,29,장산중,128.72983,35.81837
399,20200102114746,20200102114754,8,옥천교(남산방향),128.83586,35.79939
남산1,20200102114749,20200102114757,9,갑제삼거리(경산방향),128.7696,35.81501
918,20200102114752,20200102114819,28,사동휴먼시아1차 앞,128.75868,35.80814
100,20200102114753,20200102114806,14,경산보건소,128.7442,35.82379
399,20200102114755,20200102114801,6,서부2동행정복지센터(옥산2지구),128.72577,35.82608
818,20200102114757,20200102114805,9,효신초등학교 앞,128.63449,35.87182
818,20200102114758,20200102114817,20,아양교1,128.64246,35.8899
818,20200102114759,20200102114825,27,동촌역(신길)1,128.65341,35.88669
압량1,20200102114805,20200102114811,6,서부2동행정복지센터(옥산2지구),128.72577,35.82599
818,20200102114808,20200102114828,21,금락초교 건너,128.82322,35.91079
399,20200102114810,20200102114839,30,경산중고등학교 앞,128.74889,35.82285
남천1,20200102114810,20200102114823,14,영남외대종합복지관,128.73144,35.78937
818,20200102114814,20200102114839,26,송정삼거리3,128.73321,35.87134
818,20200102114816,20200102114833,18,코오롱아파트,128.63288,35.87024
399,20200102114818,20200102114829,11,월드컵삼거리,128.68663,35.8415
818,20200102114819,20200102114839,21,반야월시장2,128.70584,35.87273
918,20200102114821,20200102114933,75,진량읍사무소,128.81624,35.87465
100,20200102114822,20200102114914,54,경북권역재활병원 건너,128.76628,35.81616
399,20200102114822,20200102114840,18,옥천리,128.83613,35.79492
399,20200102114823,20200102114846,24,경남신성A,128.72357,35.8305
818,20200102114824,20200102114833,9,LG물류센터건너,128.68957,35.8741
남산1,20200102114825,20200102114832,7,경북권역재활병원 건너,128.76622,35.81618
818,20200102114825,20200102114843,19,백자맨션앞,128.67581,35.87789
남천1,20200102114826,20200102114834,8,협석(청도방향),128.73138,35.78812
100,20200102114830,20200102114859,30,경산시청별관(경산농협),128.74039,35.824
818,20200102114833,20200102114841,8,금락초교 건너,128.82323,35.91079
990,20200102114834,20200102114842,9,진못(경산방향),128.78448,35.81113
918,20200102114837,20200102114846,10,사동부영6차,128.75666,35.80939
압량1,20200102114838,20200102114909,32,경남신성A,128.72366,35.83046
818,20200102114840,20200102114847,7,입석중학교앞,128.64433,35.89147
818,20200102114840,20200102114854,15,진량보국웰리치A 건너,128.819,35.87237
399,20200102114841,20200102114859,19,고산농협창고앞,128.68905,35.84223
399,20200102114841,20200102114902,22,남산복지회관,128.83573,35.794
818,20200102114842,20200102114851,9,우방만촌하이츠건너,128.63187,35.86926
818,20200102114843,20200102114850,7,숙천동 건너,128.75647,35.87573
남산1,20200102114846,20200102114852,7,사동원룸단지(경산방향),128.76306,35.81694
100,20200102114849,20200102114858,9,경산경찰서,128.74379,35.82368
818,20200102114853,20200102114912,20,부기리LH아파트,128.82392,35.90673
818,20200102114854,20200102114923,31,하양황제맨션,128.82185,35.91322
818,20200102114854,20200102114926,33,동구청앞,128.6354,35.88598
818,20200102114854,20200102114952,60,녹원맨션2,128.73034,35.87174
818,20200102114858,20200102114915,18,동촌화성타운앞,128.64634,35.89029
100,20200102114859,20200102114916,17,사동동산아파트 건너,128.75129,35.81609
990,20200102114902,20200102114949,49,신천입구(경산방향),128.78082,35.81162
남산1,20200102114905,20200102114929,25,등기소 건너,128.76002,35.81818
918,20200102114907,20200102114920,14,인안복지회관입구(하양방향),128.78702,35.86474
818,20200102114909,20200102114916,7,반야월저탄장앞,128.70023,35.87335
남천1,20200102114910,20200102114916,6,한국복지사이버대학,128.72758,35.78541
818,20200102114912,20200102115047,99,정동고등학교건너,128.69431,35.87382
990,20200102114913,20200102114943,31,펜타힐즈더샵1차 앞,128.71952,35.82886
399,20200102114915,20200102114925,10,경산보건소,128.74414,35.82377
818,20200102114920,20200102114943,24,용계역(2번출구),128.67994,35.8766
100,20200102114922,20200102114946,25,사동초원파크 건너,128.75081,35.8149
100,20200102114927,20200102114934,8,시립박물관,128.76472,35.81562
818,20200102114934,20200102114954,21,동촌화성타운건너,128.64857,35.88943
818,20200102114937,20200102114941,5,청천주유소 건너,128.76244,35.87842
100,20200102114938,20200102114947,9,계양네거리(자인방향),128.74923,35.82289
남천1,20200102114941,20200102114946,6,대구외국어대학 건너,128.72232,35.7839
918,20200102114944,20200102115145,125,압량윤성3차A,128.78893,35.8658
남산2,20200102114945,20200102115634,433,자인정류장,128.82627,35.8163
818,20200102114945,20200102114953,8,동촌역(신길)2,128.65044,35.88798
818,20200102114946,20200102115005,19,영남일보건너,128.62677,35.86847
818,20200102114950,20200102114955,5,청천역(하양방향),128.76525,35.87966
남산1,20200102114953,20200102114959,6,동부동행정복지센터 건너,128.75573,35.82003
100,20200102114954,20200102115016,23,소라아파트 건너1,128.75234,35.8141
818,20200102114954,20200102115019,26,정동고등학교앞,128.69544,35.87375
100,20200102115006,20200102115037,33,태왕드림하이츠 건너,128.75178,35.82213
818,20200102115007,20200102115049,44,하양초등학교 건너,128.8192,35.91353
100,20200102115008,20200102115050,44,사동부영1차A,128.763,35.81187
818,20200102115009,20200102115019,10,부기2리,128.82435,35.90349
남산1,20200102115010,20200102115029,20,태왕드림하이츠 앞,128.75304,35.8213
818,20200102115011,20200102115026,16,입석중학교건너,128.64626,35.89066
918,20200102115014,20200102115025,11,사동고등학교,128.75256,35.80929
818,20200102115017,20200102115026,9,부기리LH아파트,128.82383,35.90673
818,20200102115018,20200102115041,23,상공회의소건너,128.626,35.87075
918,20200102115020,20200102115044,25,중앙초교 건너,128.73232,35.82161
990,20200102115020,20200102115028,8,평산동(남성초등학교),128.77529,35.81277
818,20200102115020,20200102115032,12,진량우방A 건너,128.81921,35.87836
399,20200102115021,20200102084859,24,한전동대구지사,128.64183,35.87477
809,20200102115022,20200102115049,27,옥산네거리(대구방향),128.72746,35.82265
100,20200102115024,20200102115052,29,사동성당네거리(한의대방향),128.75392,35.81341
818,20200102115027,20200102115046,20,큰고개2,128.63065,35.88565
818,20200102115028,20200102115040,12,홈플러스동촌점건너,128.65553,35.88522
818,20200102115028,20200102115119,53,청천초교 건너,128.7731,35.8832
818,20200102115029,20200102115051,23,동부경찰서앞,128.72412,35.87185
압량1,20200102115032,20200102115041,9,중산삼거리(대구방향),128.72309,35.83519
991,20200102115042,20200102115053,11,우진아파트 앞,128.75957,35.84073
818,20200102115044,20200102115106,25,대구대종점,128.85163,35.89727
818,20200102115048,20200102115055,7,부기2리,128.82436,35.90343
818,20200102115054,20200102115059,5,영남신학대학 건너,128.81877,35.88209
818,20200102115058,20200102115105,7,해안역(3번출구),128.65902,35.88351
399,20200102115100,20200102115110,10,경산시청별관(경산농협),128.74038,35.82397
990,20200102115100,20200102115111,11,갑제삼거리(경산방향),128.76959,35.81502
399,20200102115102,20200102115120,19,고산2동행정복지센터건너,128.69438,35.84279
818,20200102115104,20200102115115,11,아양교2,128.64306,35.8913
918,20200102115105,20200102115114,9,팰리스부영 2단지A,128.75056,35.80688
818,20200102115105,20200102115138,35,LG물류센터앞,128.69037,35.87415
818,20200102115107,20200102115112,6,동부소방서건너,128.62545,35.87462
918,20200102115110,20200102115218,70,경산시장,128.73469,35.82297
818,20200102115115,20200102115233,81,퀸벨호텔앞,128.66162,35.88308
818,20200102115115,20200102115126,11,대구대(정문1),128.85054,35.89705
399,20200102115119,20200102115241,86,사월역(4번출구),128.71818,35.83655
990,20200102115122,20200102115153,32,펜타힐즈서한이다음 앞,128.71738,35.83316
918,20200102115123,20200102115146,24,진량우방A 건너,128.81926,35.87836
818,20200102115124,20200102115147,24,반야월저탄장건너,128.69856,35.87335
818,20200102115126,20200102115140,15,하양역 건너,128.81568,35.91089
818,20200102115131,20200102115139,8,대구대삼거리(대구대방향),128.82523,35.90095
818,20200102115132,20200102115141,10,용계삼거리2,128.68239,35.87582
100,20200102115133,20200102115149,17,계양주공아파트 앞,128.75336,35.81947
990,20200102115136,20200102115142,7,경북권역재활병원 건너,128.76622,35.81617
남천1,20200102115136,20200102115142,6,구금곡초교(청도방향),128.72365,35.77143
399,20200102115139,20200102115202,23,고산역화성파크드림 앞,128.69792,35.84236
818,20200102115139,20200102115150,11,대구대삼거리(대구대방향),128.82521,35.901
818,20200102115141,20200102115151,10,삼주봉황타운2차,128.82063,35.88457
100,20200102115142,20200102115228,48,경산시장 건너(대구은행),128.73664,35.8237
991,20200102115146,20200102115216,32,영남대 건너,128.75447,35.83741
818,20200102115149,20200102115218,30,하양시외버스터미널 건너,128.81439,35.90968
399,20200102115150,20200102115309,82,경산시장 건너(대구은행),128.73669,35.82367
990,20200102115157,20200102115203,6,사동원룸단지(경산방향),128.76296,35.81694
818,20200102115158,20200102115206,8,대구대(정문2),128.84786,35.89706
818,20200102115204,20200102115227,24,용계삼거리1,128.68532,35.87531
818,20200102115208,20200102115244,37,남하2리(하양방향),128.77893,35.88862
818,20200102115211,20200102115248,39,KT동대구지사건너,128.6269,35.88488
990,20200102115215,20200102115222,7,등기소 건너,128.75989,35.81821
399,20200102115216,20200102115507,187,자인정류장,128.82656,35.81629
918,20200102115218,20200102115244,27,영남신학대학 건너,128.81885,35.88201
818,20200102115218,20200102115250,33,상림리 건너,128.83168,35.90192
경산1,20200102115220,20200102115244,25,사동부영1차A 건너,128.76119,35.81265
818,20200102115221,20200102115250,31,동부고교앞,128.71778,35.87189
818,20200102115222,20200102115229,7,LG물류센터건너,128.68963,35.87407
399,20200102115223,20200102115229,7,대구농업마이스터고앞,128.70165,35.8415
818,20200102115223,20200102115230,8,반야월시장1,128.70376,35.87278
남산1,20200102115224,20200102115236,12,경산중고등학교 앞,128.74897,35.82304
818,20200102115229,20200102115312,45,삼주봉황타운4차,128.82459,35.88372
990,20200102115239,20200102115301,23,동부동행정복지센터 건너,128.7558,35.82003
818,20200102115240,20200102115249,10,대구대서문,128.84323,35.89882
818,20200102115241,20200102115252,12,상림리 건너,128.83165,35.90191
100,20200102115246,20200102115300,14,사동동산아파트 건너,128.75127,35.81608
990,20200102115250,20200102115333,45,사월역(4번출구),128.71734,35.83609
100,20200102115252,20200102115330,40,사동중 건너,128.76016,35.81455
809,20200102115252,20200102115320,28,서부2동행정복지센터(옥산2지구),128.72578,35.826
818,20200102115252,20200102115319,29,용계역(1번출구),128.68148,35.8764
818,20200102115255,20200102115311,16,대구가톨릭대학교,128.81196,35.90772
818,20200102115257,20200102115319,23,동대구역,128.62691,35.87873
100,20200102115259,20200102115328,30,사동우방A 건너,128.75646,35.81381
100,20200102115259,20200102115338,41,중앙초교,128.73341,35.8221
818,20200102115302,20200102115342,41,방촌시장앞,128.66526,35.88144
100,20200102115307,20200102115319,13,사동초원파크 건너,128.75075,35.81489
818,20200102115312,20200102115316,5,은호2리(하양방향),128.7828,35.89256
991,20200102115317,20200102115326,9,북부동행정복지센터 건너,128.74719,35.83425
818,20200102115319,20200102115329,10,내리리입구,128.83861,35.90031
남산1,20200102115321,20200102115331,11,경산보건소,128.7442,35.82386
818,20200102115323,20200102115328,6,내리리입구 건너,128.83789,35.90033
100,20200102115327,20200102115352,26,소라아파트 건너1,128.75232,35.81422
918,20200102115330,20200102115405,36,백천윤성A 건너,128.74204,35.80564
경산1,20200102115332,20200102115341,10,사동휴먼시아2차 건너,128.76128,35.80919
818,20200102115333,20200102115347,14,정동고등학교건너,128.69426,35.87379
399,20200102115334,20200102115403,30,중앙초교,128.7334,35.82212
818,20200102115334,20200102115342,8,백자맨션건너,128.67832,35.87738
818,20200102115334,20200102115342,8,내리리입구 건너,128.83792,35.90028
918,20200102115337,20200102115409,34,삼주봉황타운2차,128.82069,35.8847
818,20200102115337,20200102115410,34,아양교역(1번출구),128.64023,35.88738
818,20200102115339,20200102115407,29,삼주봉황타운1차,128.82251,35.88435
818,20200102115345,20200102115350,5,은호1리국군대구병원 건너,128.78949,35.8966
918,20200102115346,20200102115400,14,선화2리(진량방향),128.79778,35.87279
818,20200102115352,20200102115402,10,파티마병원건너2,128.62547,35.88218
100,20200102115356,20200102115414,19,사동중,128.75758,35.81509
남산1,20200102115356,20200102115406,10,경산시청별관(경산농협),128.74045,35.82399
818,20200102115357,20200102115417,21,대구대서문 건너,128.84342,35.89857
100,20200102115359,20200102115423,25,국민건강보험공단(경산역),128.73052,35.82082
809,20200102115359,20200102115423,25,경남신성A,128.72366,35.83049
918,20200102115401,20200102115447,48,경산시외버스정류장(세명병원),128.7371,35.82484
100,20200102115403,20200102115424,21,사동성당네거리(한의대방향),128.75396,35.81352
399,20200102115404,20200102115425,21,시지보성아파트앞,128.71287,35.83781
남천1,20200102115404,20200102115408,5,흥산(청도방향),128.73271,35.76203
818,20200102115407,20200102115425,19,방촌역(2번출구),128.66884,35.87997
818,20200102115409,20200102115439,31,동대구역건너,128.62693,35.87922
399,20200102115411,20200102115439,29,신매광장앞,128.70633,35.84051
818,20200102115420,20200102115433,13,반야월저탄장건너,128.69864,35.87334
918,20200102115421,20200102115518,60,백천주공정문,128.74139,35.80412
990,20200102115422,20200102115511,51,시지보성아파트앞,128.71295,35.83785
399,20200102115423,20200102115432,9,국민건강보험공단(경산역),128.73047,35.82076
818,20200102115425,20200102115438,14,대구대서문 건너,128.8434,35.89866
818,20200102115437,20200102115456,20,대구대(정문2건너),128.84671,35.89726
818,20200102115439,20200102115445,6,경일·호산대학교(하양방향),128.80116,35.89993
818,20200102115443,20200102115510,28,반야월역(국철)건너,128.70898,35.87221
818,20200102115447,20200102115454,7,부호리 건너,128.80313,35.90043
990,20200102115449,20200102115510,21,태왕드림하이츠 앞,128.75306,35.82139
818,20200102115449,20200102115501,13,상림리,128.83425,35.90092
818,20200102115451,20200102115501,10,방촌치안센터앞,128.6732,35.8789
918,20200102115452,20200102115731,165,삼주봉황타운4차,128.82459,35.88381
남산1,20200102115454,20200102115553,61,경산시장 건너(대구은행),128.73662,35.82378
818,20200102115456,20200102115532,38,KT동대구지사앞,128.62577,35.88417
818,20200102115457,20200102115512,16,삼주봉황타운입구,128.81781,35.88468
남천1,20200102115459,20200102115506,7,원리(마을입구),128.74041,35.75955
818,20200102115500,20200102115541,43,동구청앞,128.63535,35.88607
399,20200102115506,20200102115551,47,신매광장건너,128.70775,35.84014
818,20200102115506,20200102115524,19,대구대정문 건너,128.8485,35.89704
818,20200102115513,20200102115542,30,안심효성타운앞,128.71291,35.872
100,20200102115514,20200102115558,45,옥산네거리(대구방향),128.72744,35.82261
818,20200102115514,20200102115522,8,방촌치안센터건너,128.672,35.87902
경산1,20200102115516,20200102115549,34,사동휴먼시아1차 앞1,128.75864,35.80807
818,20200102115520,20200102115524,5,부호리,128.80462,35.9011
918,20200102115523,20200102115749,152,중방네거리(대구방향),128.73602,35.82921
991,20200102115524,20200102115535,12,임당역1번출구,128.74102,35.83416
818,20200102115524,20200102115535,12,방촌역(1번출구),128.67079,35.8797
918,20200102115526,20200102115552,27,백천주공A(경산방향),128.73997,35.80418
818,20200102115526,20200102115615,51,안심효성타운건너,128.7117,35.87202
100,20200102115527,20200102115600,34,사동우방A,128.75719,35.81502
818,20200102115531,20200102115544,13,경일·호산대학교(대구방향),128.80252,35.9004
818,20200102115531,20200102115538,8,대구대종점 건너,128.85052,35.89703
399,20200102115533,20200102115600,28,옥산네거리(대구방향),128.72748,35.82264
990,20200102115536,20200102115551,15,경산중고등학교 앞,128.74894,35.82298
818,20200102115539,20200102115614,36,대구대종점,128.85156,35.89698
818,20200102115542,20200102115553,11,백자맨션앞,128.67584,35.8779
100,20200102115543,20200102115633,51,사동우방A 건너,128.75647,35.81378
818,20200102115544,20200102115551,7,봉회삼거리,128.8169,35.88714
818,20200102115551,20200102115624,34,대구가톨릭대학교 건너,128.81215,35.90772
991,20200102115553,20200102115603,11,중방e편한세상 건너,128.73785,35.83414
818,20200102115555,20200102115612,17,큰고개1,128.62917,35.88551
818,20200102115601,20200102115625,25,방촌시장건너,128.66679,35.88109
918,20200102115602,20200102115616,15,백천부영 초록마을(경산방향),128.74012,35.80575
100,20200102115604,20200102115640,37,사동부영1차A 건너,128.76104,35.81246
818,20200102115607,20200102115618,11,반야월시장1,128.70372,35.87282
818,20200102115607,20200102115612,5,북리(하양방향),128.81808,35.89052
818,20200102115611,20200102115630,20,용계역(2번출구),128.67996,35.87664
818,20200102115611,20200102115731,83,대구대삼거리(대구방향),128.82655,35.90159
818,20200102115613,20200102115800,111,반야월역(국철)앞,128.70933,35.87234
남산1,20200102115619,20200102115643,25,중앙초교,128.73335,35.82212
경산1,20200102115621,20200102115632,11,사동부영6차1,128.7565,35.80914
990,20200102115624,20200102115645,22,경산보건소,128.74415,35.82378
818,20200102115624,20200102115652,29,대구대(정문1),128.85054,35.89709
818,20200102115628,20200102115638,10,코오롱공장,128.82058,35.89394
100,20200102115632,20200102115725,55,사동성당네거리(대구방향),128.7555,35.81296
818,20200102115636,20200102115711,36,하양시외버스터미널,128.81389,35.90926
399,20200102115639,20200102115707,29,고산도서관,128.71032,35.83876
818,20200102115641,20200102115659,19,큰고개2,128.63063,35.88561
100,20200102115649,20200102115713,25,사동중,128.75754,35.81522
818,20200102115649,20200102115657,9,동부고교건너,128.71714,35.87193
918,20200102115656,20200102115723,29,경산중앙병원후문,128.7397,35.80822
399,20200102115657,20200102115731,35,자인면사무소,128.82397,35.82044
990,20200102115658,20200102115733,36,신매광장건너,128.70771,35.84016
남산1,20200102115703,20200102115743,41,국민건강보험공단(경산역),128.73046,35.82083
818,20200102115704,20200102115709,6,은호1리국군대구병원,128.79091,35.89735
399,20200102115706,20200102115717,11,대구농업마이스터고건너,128.70339,35.84134
990,20200102115707,20200102115728,22,경산시청별관(경산농협),128.7404,35.82395
818,20200102115710,20200102115718,8,용계삼거리2,128.68242,35.8759
818,20200102115711,20200102115718,8,대구대(정문2),128.84786,35.89703
100,20200102115719,20200102115726,7,시립박물관 건너,128.76407,35.81332
818,20200102115719,20200102115729,10,동부경찰서건너,128.72179,35.87184
100,20200102115731,20200102115751,21,소라아파트 앞,128.75401,35.81373
399,20200102115732,20200102115758,27,고산역화성파크드림 건너,128.70059,35.84205
809,20200102115732,20200102115745,14,정평역2번출구,128.72615,35.83443
918,20200102115733,20200102115755,22,진량윤성1차A 건너,128.79554,35.8657
100,20200102115735,20200102115802,28,경북권역재활병원,128.76478,35.81554
399,20200102115735,20200102115748,13,사월역(2번출구),128.7142,35.83719
991,20200102115735,20200102115742,8,롯데시네마,128.73413,35.83413
818,20200102115736,20200102115759,24,하양역,128.81523,35.9105
818,20200102115737,20200102115754,18,반야월역(국철)건너,128.70898,35.87221
818,20200102115737,20200102115755,19,부림초교 입구,128.82303,35.89714
818,20200102115739,20200102115749,10,퀸벨호텔건너,128.66265,35.88307
818,20200102115740,20200102115843,65,동대구역복합환승센터건너,128.62932,35.87737
991,20200102115743,20200102115748,5,영대교(대구방향),128.73307,35.83415
818,20200102115747,20200102115825,39,은호2리(대구방향),128.78356,35.89337
818,20200102115747,20200102115758,11,부기2리 건너,128.82467,35.9023
100,20200102115750,20200102115814,25,서부2동행정복지센터(옥산2지구),128.72572,35.82599
818,20200102115750,20200102115815,26,KT동대구지사건너,128.62686,35.88481
818,20200102115750,20200102115758,8,대구대서문,128.84321,35.89882
818,20200102115751,20200102115822,32,LG물류센터건너,128.68958,35.8741
399,20200102115755,20200102115804,9,서부2동행정복지센터(옥산2지구),128.72581,35.82599
918,20200102115757,20200102120122,211,진량윤성1차A,128.79464,35.86529
818,20200102115759,20200102115806,8,해안역(1번출구),128.66022,35.88366
100,20200102115802,20200102115812,11,사동초원파크 앞,128.75218,35.8144
991,20200102115803,20200102115829,26,정평역4번출구,128.73071,35.83414
818,20200102115815,20200102115822,7,반야월시장2,128.7058,35.87262
818,20200102115820,20200102115908,50,안심효성타운건너,128.71172,35.87202
818,20200102115821,20200102115827,6,홈플러스동촌점앞,128.65668,35.88498
818,20200102115822,20200102115827,5,대구대삼거리(대구대방향),128.82541,35.90092
399,20200102115824,20200102115832,9,자인시장입구(경산방향),128.82119,35.81786
818,20200102115826,20200102115916,52,하양초등학교,128.81743,35.91234
100,20200102115828,20200102115905,39,사동동산아파트 앞,128.7511,35.8155
100,20200102115829,20200102115847,19,점촌(경산방향),128.77221,35.80198
399,20200102115834,20200102115842,9,경남신성A,128.72368,35.83048
399,20200102115842,20200102115850,8,계정숲,128.81964,35.8164
818,20200102115843,20200102115909,27,동촌역(신길)1,128.65342,35.88677
918,20200102115844,20200102115919,36,중방e편한세상(구.세왕주유소),128.73582,35.83398
100,20200102115848,20200102115922,35,경남신성A,128.72355,35.83043
818,20200102115848,20200102115853,5,남하2리(대구방향),128.77979,35.89018
991,20200102115851,20200102120104,138,정평역1번출구(현대타운),128.72766,35.83435
818,20200102115852,20200102115920,29,정동고등학교건너,128.69429,35.87377
818,20200102115853,20200102115904,11,반야월저탄장앞,128.70037,35.87333
100,20200102115856,20200102115906,10,갑제삼거리(자인방향),128.76763,35.81562
818,20200102115856,20200102115902,7,상림리 건너,128.83169,35.9019
918,20200102115857,20200102115915,19,옥곡부영두리마을,128.73452,35.80977
818,20200102115859,20200102115918,20,부기리LH아파트 건너,128.82427,35.90601
100,20200102115916,20200102115929,13,점촌입구(경산방향),128.77219,35.80413
399,20200102115916,20200102115920,5,농업기술센터,128.81455,35.81551
818,20200102115918,20200102115958,41,아양교역(2번출구),128.63912,35.88683
399,20200102115921,20200102115933,12,이마트경산점,128.7174,35.83653
399,20200102115925,20200102115947,23,고산2동행정복지센터앞,128.69545,35.84307
818,20200102115928,20200102115933,5,내리리입구 건너,128.83803,35.90022
818,20200102115930,20200102115950,21,상림리,128.83426,35.90092
918,20200102115935,20200102120000,26,임당역2번출구,128.73901,35.834
818,20200102115935,20200102120045,73,청천초교,128.77439,35.88416
990,20200102115939,20200102120007,29,대구농업마이스터고건너,128.70344,35.84142
818,20200102115939,20200102120006,28,정동고등학교앞,128.69542,35.87368
818,20200102115941,20200102120032,53,동대구역건너,128.62691,35.87925
100,20200102115942,20200102115954,13,계양주공아파트 건너,128.75277,35.81818
818,20200102115943,20200102120053,73,녹원맨션1,128.72792,35.87177
399,20200102115944,20200102115949,6,계남입구(경산방향),128.80973,35.81535
399,20200102115947,20200102120013,27,사월역(4번출구),128.71817,35.83653
100,20200102115949,20200102120004,16,사동부영1차A 건너,128.76126,35.81268
818,20200102115949,20200102120009,21,금락초교,128.82386,35.90985
818,20200102115956,20200102120036,41,동촌화성타운건너,128.64861,35.88956
818,20200102115959,20200102120022,24,대구대서문 건너,128.84346,35.89854
경산1,20200102120001,20200102120011,11,사동고등학교,128.75264,35.80931
818,20200102120009,20200102120035,27,하양대구은행,128.82091,35.91399
399,20200102120012,20200102120018,6,고산농협창고건너,128.69021,35.84284
990,20200102120015,20200102120152,101,경산시장 건너(대구은행),128.73668,35.82371
100,20200102120017,20200102120046,30,평산입구2(한의대방향),128.77344,35.81065
918,20200102120022,20200102120105,45,옥곡한일유엔아이,128.73306,35.81302
990,20200102120025,20200102120052,28,고산역화성파크드림 건너,128.70055,35.84212
남산1,20200102120025,20200102120039,15,옥산네거리(대구방향),128.72752,35.82258
818,20200102120025,20200102120035,10,대구지방법원등기국앞,128.63418,35.8785
399,20200102120027,20200102120101,34,당리경노당 앞,128.80244,35.81312
399,20200102120037,20200102120055,19,경남신성A 건너,128.72287,35.83245
818,20200102120043,20200102120101,19,대구대(정문2건너),128.84676,35.89714
100,20200102120045,20200102120100,16,평산동(숲안마을),128.77326,35.8094
100,20200102120046,20200102120056,10,시립박물관 건너,128.76402,35.8133
818,20200102120053,20200102120106,13,LG물류센터앞,128.69037,35.87414
809,20200102120054,20200102120104,10,영대교(영대방향),128.73201,35.83404
818,20200102120058,20200102120150,54,하양황제맨션,128.82187,35.91325
818,20200102120109,20200102120117,8,송정삼거리4,128.73117,35.8716
818,20200102120110,20200102120117,7,대구대삼거리(대구방향),128.8266,35.90158
818,20200102120110,20200102120118,9,대구대정문 건너,128.8485,35.89702
818,20200102120111,20200102120137,27,동구기억쉼터 앞,128.63817,35.87795
100,20200102120112,20200102120136,25,경북권역재활병원,128.76474,35.81551
818,20200102120115,20200102120135,20,반야월저탄장건너,128.69866,35.87336
818,20200102120116,20200102120129,13,입석중학교건너,128.64643,35.89083
399,20200102120120,20200102120141,22,당리리(경산방향),128.79929,35.81243
남산2,20200102120121,20200102120135,14,동부리(원당방향),128.8279,35.80928
399,20200102120123,20200102120140,17,서부2동행정복지센터 건너(옥산2지구),128.72469,35.82794
991,20200102120124,20200102120148,25,중산삼거리(대구방향),128.72461,35.83499
818,20200102120124,20200102120128,5,청천역(대구방향),128.76661,35.88042
809,20200102120125,20200102120133,8,중방e편한세상(구.세왕주유소),128.73584,35.83398
818,20200102120125,20200102120134,9,대구대종점 건너,128.8506,35.89701
818,20200102120129,20200102120138,10,동부고교건너,128.71717,35.87195
818,20200102120133,20200102120211,39,안심역(4번출구),128.73422,35.87132
818,20200102120135,20200102120140,5,대구대종점,128.85164,35.89705
100,20200102120140,20200102120154,14,점촌입구(한의대방향),128.77223,35.80533
818,20200102120141,20200102120146,5,청천주유소,128.7635,35.879
100,20200102120142,20200102120200,19,평산입구(경산방향),128.77387,35.81205
918,20200102120145,20200102120359,140,옥곡초교,128.73149,35.81526
809,20200102120149,20200102120200,11,임당역2번출구,128.73896,35.83399
918,20200102120149,20200102120206,18,북부동행정복지센터,128.74486,35.83402
남산2,20200102120151,20200102120202,11,옥연마을입구 건너,128.82926,35.80778
100,20200102120204,20200102120219,15,점촌(한의대방향),128.77228,35.80375
818,20200102120204,20200102120224,21,반야월시장1,128.70377,35.87285
818,20200102120205,20200102120211,6,청천리(대구방향),128.7586,35.87685
818,20200102120205,20200102120222,17,동부경찰서건너,128.72175,35.87186
100,20200102120209,20200102120303,56,태왕드림하이츠 앞,128.75317,35.82147
990,20200102120210,20200102120242,33,고산2동행정복지센터앞,128.69547,35.84308
990,20200102120211,20200102120238,28,중앙초교,128.73326,35.82215
100,20200102120215,20200102120250,37,사월역(4번출구),128.71817,35.83652
918,20200102120215,20200102120223,8,윤성타운입구,128.79767,35.86915
818,20200102120216,20200102120248,34,동구시장건너,128.63939,35.87494
818,20200102120216,20200102120227,11,대구대(정문1),128.85058,35.89707
399,20200102120218,20200102120225,7,월드컵삼거리앞,128.68684,35.84187
399,20200102120220,20200102120244,25,시지보성아파트앞,128.71286,35.83783
100,20200102120221,20200102120234,13,갑제삼거리(자인방향),128.76765,35.81568
818,20200102120224,20200102120245,21,금락초교 건너,128.82306,35.91074
399,20200102120238,20200102120247,9,남방(경산방향),128.78913,35.81135
809,20200102120240,20200102120252,11,북부동행정복지센터,128.74481,35.83403
918,20200102120245,20200102120258,14,동자지(진량방향),128.79843,35.8724
